symbol,underlying_symbol,strike,expiration_date,contract_type,implied_volatility,open_interest,volume,bid,ask,last_price,market_price,underlying_price,risk_free_rate,fetch_timestamp,time_to_expiry,data_source,simulated_trade_date
SPY20250828C00656000,SPY,656.0,2025-08-28,call,0.08643491699218751,280.0,989.0,0.2,0.22,0.21,0.21000000000000002,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.066416,0.010958904109589041,yahoo_finance,2025-08-19 16:39:41.672646
SPY20250828P00455000,SPY,455.0,2025-08-28,put,0.8125018749999999,645.0,612.0,0.0,0.01,0.02,0.02,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.066416,0.010958904109589041,yahoo_finance,2025-08-19 16:39:41.672646
SPY20250828P00470000,SPY,470.0,2025-08-28,put,0.73437765625,79.0,20.0,0.0,0.01,0.02,0.02,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.066416,0.010958904109589041,yahoo_finance,2025-08-19 16:39:41.672646
SPY20250828P00485000,SPY,485.0,2025-08-28,put,0.6562534375000001,333.0,18.0,0.0,0.01,0.03,0.03,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.066416,0.010958904109589041,yahoo_finance,2025-08-19 16:39:41.672646
SPY20250828P00490000,SPY,490.0,2025-08-28,put,0.64062859375,102.0,30.0,0.0,0.01,0.01,0.01,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.066416,0.010958904109589041,yahoo_finance,2025-08-19 16:39:41.672646
SPY20250828P00505000,SPY,505.0,2025-08-28,put,0.57812921875,203.0,241.0,0.0,0.01,0.01,0.01,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.066416,0.010958904109589041,yahoo_finance,2025-08-19 16:39:41.672646
SPY20250828P00525000,SPY,525.0,2025-08-28,put,0.51562984375,720.0,54.0,0.0,0.01,0.02,0.02,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.066416,0.010958904109589041,yahoo_finance,2025-08-19 16:39:41.672646
SPY20250828P00545000,SPY,545.0,2025-08-28,put,0.45703667968750006,46.0,1320.0,0.01,0.02,0.01,0.015,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.066416,0.010958904109589041,yahoo_finance,2025-08-19 16:39:41.672646
SPY20250828P00565000,SPY,565.0,2025-08-28,put,0.38281867187499996,381.0,42.0,0.02,0.03,0.09,0.025,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.066416,0.010958904109589041,yahoo_finance,2025-08-19 16:39:41.672646
SPY20250828P00570000,SPY,570.0,2025-08-28,put,0.35938140625,103.0,2.0,0.02,0.03,0.04,0.025,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.066416,0.010958904109589041,yahoo_finance,2025-08-19 16:39:41.672646
SPY20250828P00575000,SPY,575.0,2025-08-28,put,0.335944140625,1143.0,5.0,0.02,0.03,0.07,0.025,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.066416,0.010958904109589041,yahoo_finance,2025-08-19 16:39:41.672646
SPY20250828P00580000,SPY,580.0,2025-08-28,put,0.31250687499999996,702.0,40.0,0.02,0.03,0.06,0.025,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.066416,0.010958904109589041,yahoo_finance,2025-08-19 16:39:41.672646
SPY20250828P00585000,SPY,585.0,2025-08-28,put,0.299811689453125,1996.0,370.0,0.03,0.04,0.04,0.035,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.066416,0.010958904109589041,yahoo_finance,2025-08-19 16:39:41.672646
SPY20250828P00590000,SPY,590.0,2025-08-28,put,0.27637442382812494,2477.0,4.0,0.03,0.04,0.07,0.035,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.080997,0.010958904109589041,yahoo_finance,2025-08-19 16:39:41.672646
SPY20250828P00595000,SPY,595.0,2025-08-28,put,0.252937158203125,662.0,8.0,0.03,0.04,0.06,0.035,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.081510,0.010958904109589041,yahoo_finance,2025-08-19 16:39:41.672646
SPY20250828P00600000,SPY,600.0,2025-08-28,put,0.23633576171874998,406.0,132.0,0.04,0.05,0.04,0.045,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.081510,0.010958904109589041,yahoo_finance,2025-08-19 16:39:41.672646
SPY20250828P00605000,SPY,605.0,2025-08-28,put,0.21680470703125,1650.0,13.0,0.05,0.06,0.07,0.055,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.081510,0.010958904109589041,yahoo_finance,2025-08-19 16:39:41.672646
SPY20250828P00610000,SPY,610.0,2025-08-28,put,0.196297099609375,1473.0,2444.0,0.06,0.07,0.06,0.065,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.081510,0.010958904109589041,yahoo_finance,2025-08-19 16:39:41.672646
SPY20250828P00614000,SPY,614.0,2025-08-28,put,0.179695703125,521.0,66.0,0.07,0.08,0.08,0.07500000000000001,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.081510,0.010958904109589041,yahoo_finance,2025-08-19 16:39:41.672646
SPY20250828P00615000,SPY,615.0,2025-08-28,put,0.17774259765625,1601.0,340.0,0.08,0.09,0.1,0.08499999999999999,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.081510,0.010958904109589041,yahoo_finance,2025-08-19 16:39:41.672646
SPY20250828P00617000,SPY,617.0,2025-08-28,put,0.16993017578125003,767.0,249.0,0.09,0.1,0.12,0.095,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.081510,0.010958904109589041,yahoo_finance,2025-08-19 16:39:41.672646
SPY20250828P00619000,SPY,619.0,2025-08-28,put,0.16407085937500002,660.0,169.0,0.11,0.12,0.16,0.11499999999999999,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.081510,0.010958904109589041,yahoo_finance,2025-08-19 16:39:41.672646
SPY20250828P00620000,SPY,620.0,2025-08-28,put,0.16089706298828127,1385.0,2269.0,0.12,0.13,0.12,0.125,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.081510,0.010958904109589041,yahoo_finance,2025-08-19 16:39:41.672646
SPY20250828P00621000,SPY,621.0,2025-08-28,put,0.157234990234375,858.0,653.0,0.13,0.14,0.13,0.135,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.081510,0.010958904109589041,yahoo_finance,2025-08-19 16:39:41.672646
SPY20250828P00622000,SPY,622.0,2025-08-28,put,0.1538170556640625,691.0,1111.0,0.14,0.15,0.14,0.14500000000000002,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.081510,0.010958904109589041,yahoo_finance,2025-08-19 16:39:41.672646
SPY20250828P00623000,SPY,623.0,2025-08-28,put,0.15137567382812503,371.0,198.0,0.15,0.17,0.16,0.16,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.081510,0.010958904109589041,yahoo_finance,2025-08-19 16:39:41.672646
SPY20250828P00624000,SPY,624.0,2025-08-28,put,0.14722532470703126,377.0,370.0,0.17,0.18,0.19,0.175,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.081510,0.010958904109589041,yahoo_finance,2025-08-19 16:39:41.672646
SPY20250828P00625000,SPY,625.0,2025-08-28,put,0.145516357421875,1080.0,2173.0,0.2,0.21,0.2,0.20500000000000002,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.081510,0.010958904109589041,yahoo_finance,2025-08-19 16:39:41.672646
SPY20250828P00626000,SPY,626.0,2025-08-28,put,0.1420984228515625,193.0,163.0,0.22,0.23,0.23,0.225,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.081510,0.010958904109589041,yahoo_finance,2025-08-19 16:39:41.672646
SPY20250828P00627000,SPY,627.0,2025-08-28,put,0.139657041015625,1080.0,605.0,0.25,0.26,0.29,0.255,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.085393,0.010958904109589041,yahoo_finance,2025-08-19 16:39:41.672646
SPY20250828P00628000,SPY,628.0,2025-08-28,put,0.13672738281250002,638.0,283.0,0.28,0.29,0.32,0.28500000000000003,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.085393,0.010958904109589041,yahoo_finance,2025-08-19 16:39:41.672646
SPY20250828P00629000,SPY,629.0,2025-08-28,put,0.13416393188476564,1136.0,224.0,0.32,0.33,0.39,0.325,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.085659,0.010958904109589041,yahoo_finance,2025-08-19 16:39:41.672646
SPY20250829C00315000,SPY,315.0,2025-08-29,call,2.2060591723632808,266.0,4.0,330.54,330.95,330.59,330.745,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.245849,0.0136986301369863,yahoo_finance,2025-08-18 16:39:41.672646
SPY20250829C00320000,SPY,320.0,2025-08-29,call,2.0742235644531246,215.0,5.0,325.49,325.75,320.5,325.62,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.245849,0.0136986301369863,yahoo_finance,2025-08-18 16:39:41.672646
SPY20250829C00325000,SPY,325.0,2025-08-29,call,2.281254296875,100.0,4.0,319.24,321.07,320.67,320.155,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.245849,0.0136986301369863,yahoo_finance,2025-08-18 16:39:41.672646
SPY20250829C00330000,SPY,330.0,2025-08-29,call,2.00781748046875,222.0,3.0,315.49,315.8,308.86,315.645,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.245849,0.0136986301369863,yahoo_finance,2025-08-18 16:39:41.672646
SPY20250829C00335000,SPY,335.0,2025-08-29,call,1.0000000000000003e-05,0.0,0.0,0.0,0.0,199.74,199.74,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.245849,0.0136986301369863,yahoo_finance,2025-08-18 16:39:41.672646
SPY20250829C00340000,SPY,340.0,2025-08-29,call,1.0000000000000003e-05,88.0,0.0,226.69,229.99,169.42,228.34,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.245849,0.0136986301369863,yahoo_finance,2025-08-18 16:39:41.672646
SPY20250829C00350000,SPY,350.0,2025-08-29,call,1.0000000000000003e-05,55.0,0.0,216.91,220.21,159.38,218.56,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.245849,0.0136986301369863,yahoo_finance,2025-08-18 16:39:41.672646
SPY20250829C00355000,SPY,355.0,2025-08-29,call,1.9902344238281249,137.0,3.0,289.6,291.01,281.75,290.305,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.245849,0.0136986301369863,yahoo_finance,2025-08-18 16:39:41.672646
SPY20250829C00360000,SPY,360.0,2025-08-29,call,1.7890635546875,37.0,4.0,284.28,287.08,271.89,285.67999999999995,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.245849,0.0136986301369863,yahoo_finance,2025-08-18 16:39:41.672646
SPY20250829C00365000,SPY,365.0,2025-08-29,call,1.7509778076171876,59.0,1.0,279.28,282.08,263.5,280.67999999999995,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.245849,0.0136986301369863,yahoo_finance,2025-08-18 16:39:41.672646
SPY20250829C00370000,SPY,370.0,2025-08-29,call,1.0000000000000003e-05,0.0,24.0,0.0,0.0,168.45,168.45,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.245849,0.0136986301369863,yahoo_finance,2025-08-18 16:39:41.672646
SPY20250829C00375000,SPY,375.0,2025-08-29,call,1.6806656591796876,6.0,3.0,269.29,272.09,269.1,270.69,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.245849,0.0136986301369863,yahoo_finance,2025-08-18 16:39:41.672646
SPY20250829C00380000,SPY,380.0,2025-08-29,call,1.0000000000000003e-05,0.0,24.0,0.0,0.0,156.71,156.71,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.245849,0.0136986301369863,yahoo_finance,2025-08-18 16:39:41.672646
SPY20250829C00385000,SPY,385.0,2025-08-29,call,1.0000000000000003e-05,7.0,1.0,212.78,214.82,203.77,213.8,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.245849,0.0136986301369863,yahoo_finance,2025-08-18 16:39:41.672646
SPY20250829C00390000,SPY,390.0,2025-08-29,call,1.0000000000000003e-05,47.0,44.0,177.91,181.22,123.97,179.565,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.245849,0.0136986301369863,yahoo_finance,2025-08-18 16:39:41.672646
SPY20250829C00395000,SPY,395.0,2025-08-29,call,1.5126977490234375,116.0,113.0,250.25,251.05,241.2,250.65,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.245849,0.0136986301369863,yahoo_finance,2025-08-18 16:39:41.672646
SPY20250829C00400000,SPY,400.0,2025-08-29,call,1.5136743066406249,61.0,1.0,244.32,247.12,237.07,245.72,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.245849,0.0136986301369863,yahoo_finance,2025-08-18 16:39:41.672646
SPY20250829C00405000,SPY,405.0,2025-08-29,call,1.4775416748046877,65.0,1.0,239.32,242.12,232.76,240.72,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.245849,0.0136986301369863,yahoo_finance,2025-08-18 16:39:41.672646
SPY20250829C00410000,SPY,410.0,2025-08-29,call,1.0000000000000003e-05,9.0,1.0,188.98,192.24,187.15,190.61,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.245849,0.0136986301369863,yahoo_finance,2025-08-18 16:39:41.672646
SPY20250829C00415000,SPY,415.0,2025-08-29,call,1.4150419873046878,95.0,4.0,229.33,232.14,231.09,230.735,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.245849,0.0136986301369863,yahoo_finance,2025-08-18 16:39:41.672646
SPY20250829C00420000,SPY,420.0,2025-08-29,call,1.3828155859374998,96.0,4.0,224.34,227.14,225.99,225.74,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.245849,0.0136986301369863,yahoo_finance,2025-08-18 16:39:41.672646
SPY20250829C00425000,SPY,425.0,2025-08-29,call,1.3505891845703122,38.0,2.0,219.34,222.15,208.92,220.745,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.245849,0.0136986301369863,yahoo_finance,2025-08-18 16:39:41.672646
SPY20250829C00430000,SPY,430.0,2025-08-29,call,1.0000000000000003e-05,61.0,3.0,157.28,159.84,96.33,158.56,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.245849,0.0136986301369863,yahoo_finance,2025-08-18 16:39:41.672646
SPY20250829C00435000,SPY,435.0,2025-08-29,call,1.2890660546875,39.0,3.0,209.36,212.16,210.26,210.76,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.245849,0.0136986301369863,yahoo_finance,2025-08-18 16:39:41.672646
SPY20250829C00440000,SPY,440.0,2025-08-29,call,1.25390998046875,25.0,2.0,204.36,207.15,186.26,205.755,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.251982,0.0136986301369863,yahoo_finance,2025-08-18 16:39:41.672646
SPY20250829C00445000,SPY,445.0,2025-08-29,call,1.2265663671875,14.0,3.0,199.37,202.17,186.06,200.76999999999998,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.251982,0.0136986301369863,yahoo_finance,2025-08-18 16:39:41.672646
SPY20250829C00450000,SPY,450.0,2025-08-29,call,1.1938516870117186,31.0,13.0,194.37,197.17,196.15,195.76999999999998,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.251982,0.0136986301369863,yahoo_finance,2025-08-18 16:39:41.672646
SPY20250829C00455000,SPY,455.0,2025-08-29,call,1.1650432373046877,55.0,8.0,189.38,192.18,180.58,190.78,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.251982,0.0136986301369863,yahoo_finance,2025-08-18 16:39:41.672646
SPY20250829C00460000,SPY,460.0,2025-08-29,call,1.1328168359375002,15.0,2.0,184.38,187.18,177.62,185.78,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.252987,0.0136986301369863,yahoo_finance,2025-08-18 16:39:41.672646
SPY20250829C00465000,SPY,465.0,2025-08-29,call,1.09375453125,395.0,5.0,180.63,180.89,181.56,180.76,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.252987,0.0136986301369863,yahoo_finance,2025-08-18 16:39:41.672646
SPY20250829C00470000,SPY,470.0,2025-08-29,call,1.0737351000976565,83.0,1.0,174.39,177.2,176.08,175.795,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.254048,0.0136986301369863,yahoo_finance,2025-08-18 16:39:41.672646
SPY20250829P00315000,SPY,315.0,2025-08-29,put,1.46875265625,9247.0,2.0,0.0,0.01,0.01,0.01,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.254990,0.0136986301369863,yahoo_finance,2025-08-18 16:39:41.672646
SPY20250829P00320000,SPY,320.0,2025-08-29,put,1.4375028125,2495.0,3.0,0.0,0.01,0.01,0.01,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.255604,0.0136986301369863,yahoo_finance,2025-08-18 16:39:41.672646
SPY20250829P00325000,SPY,325.0,2025-08-29,put,1.40625296875,412.0,81.0,0.0,0.01,0.01,0.01,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.255604,0.0136986301369863,yahoo_finance,2025-08-18 16:39:41.672646
SPY20250829P00330000,SPY,330.0,2025-08-29,put,1.3750031249999999,957.0,401.0,0.0,0.01,0.01,0.01,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.255604,0.0136986301369863,yahoo_finance,2025-08-18 16:39:41.672646
SPY20250829P00335000,SPY,335.0,2025-08-29,put,1.3437532812499997,228.0,1.0,0.0,0.01,0.01,0.01,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.255604,0.0136986301369863,yahoo_finance,2025-08-18 16:39:41.672646
SPY20250829P00340000,SPY,340.0,2025-08-29,put,1.3125034374999998,757.0,1.0,0.0,0.01,0.01,0.01,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.256635,0.0136986301369863,yahoo_finance,2025-08-18 16:39:41.672646
SPY20250829P00345000,SPY,345.0,2025-08-29,put,1.2812535937499998,932.0,200.0,0.0,0.01,0.01,0.01,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.256635,0.0136986301369863,yahoo_finance,2025-08-18 16:39:41.672646
SPY20250829P00350000,SPY,350.0,2025-08-29,put,1.2500037499999999,681.0,8.0,0.0,0.01,0.01,0.01,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.256635,0.0136986301369863,yahoo_finance,2025-08-18 16:39:41.672646
SPY20250829P00355000,SPY,355.0,2025-08-29,put,1.2500037499999999,257.0,1.0,0.0,0.01,0.01,0.01,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.257621,0.0136986301369863,yahoo_finance,2025-08-18 16:39:41.672646
SPY20250829P00360000,SPY,360.0,2025-08-29,put,1.21875390625,605.0,1.0,0.0,0.01,0.03,0.03,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.257621,0.0136986301369863,yahoo_finance,2025-08-18 16:39:41.672646
SPY20250829P00365000,SPY,365.0,2025-08-29,put,1.1875040625,1865.0,15.0,0.0,0.01,0.01,0.01,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.257621,0.0136986301369863,yahoo_finance,2025-08-18 16:39:41.672646
SPY20250829P00370000,SPY,370.0,2025-08-29,put,1.15625421875,10470.0,20.0,0.0,0.01,0.01,0.01,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.257621,0.0136986301369863,yahoo_finance,2025-08-18 16:39:41.672646
SPY20250829P00375000,SPY,375.0,2025-08-29,put,1.125004375,1788.0,2.0,0.0,0.01,0.01,0.01,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.257621,0.0136986301369863,yahoo_finance,2025-08-18 16:39:41.672646
SPY20250829P00380000,SPY,380.0,2025-08-29,put,1.09375453125,7786.0,1200.0,0.0,0.01,0.01,0.01,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.257621,0.0136986301369863,yahoo_finance,2025-08-18 16:39:41.672646
SPY20250829P00385000,SPY,385.0,2025-08-29,put,1.0625046875000002,4437.0,1.0,0.0,0.01,0.01,0.01,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.258620,0.0136986301369863,yahoo_finance,2025-08-18 16:39:41.672646
SPY20250829P00390000,SPY,390.0,2025-08-29,put,1.0625046875000002,1060.0,2.0,0.0,0.01,0.01,0.01,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.258620,0.0136986301369863,yahoo_finance,2025-08-18 16:39:41.672646
SPY20250829P00395000,SPY,395.0,2025-08-29,put,1.0312548437500002,6898.0,2.0,0.0,0.01,0.01,0.01,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.258620,0.0136986301369863,yahoo_finance,2025-08-18 16:39:41.672646
SPY20250829P00400000,SPY,400.0,2025-08-29,put,1.000005,2224.0,1.0,0.0,0.01,0.01,0.01,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.258620,0.0136986301369863,yahoo_finance,2025-08-18 16:39:41.672646
SPY20250829P00405000,SPY,405.0,2025-08-29,put,0.9687503125,758.0,7.0,0.0,0.01,0.01,0.01,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.259657,0.0136986301369863,yahoo_finance,2025-08-18 16:39:41.672646
SPY20250829P00410000,SPY,410.0,2025-08-29,put,0.9531254687499999,448.0,7.0,0.0,0.01,0.01,0.01,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.260620,0.0136986301369863,yahoo_finance,2025-08-18 16:39:41.672646
SPY20250829P00415000,SPY,415.0,2025-08-29,put,0.937500625,1927.0,1118.0,0.0,0.01,0.01,0.01,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.260620,0.0136986301369863,yahoo_finance,2025-08-18 16:39:41.672646
SPY20250829P00420000,SPY,420.0,2025-08-29,put,0.9062509375,1998.0,1.0,0.0,0.01,0.01,0.01,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.260620,0.0136986301369863,yahoo_finance,2025-08-18 16:39:41.672646
SPY20250829P00425000,SPY,425.0,2025-08-29,put,0.87500125,783.0,15.0,0.0,0.01,0.01,0.01,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.260620,0.0136986301369863,yahoo_finance,2025-08-18 16:39:41.672646
SPY20250829P00430000,SPY,430.0,2025-08-29,put,0.85937640625,1485.0,100.0,0.0,0.01,0.01,0.01,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.260620,0.0136986301369863,yahoo_finance,2025-08-18 16:39:41.672646
SPY20250829P00435000,SPY,435.0,2025-08-29,put,0.8437515624999999,756.0,60.0,0.0,0.01,0.01,0.01,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.261618,0.0136986301369863,yahoo_finance,2025-08-18 16:39:41.672646
SPY20250829P00440000,SPY,440.0,2025-08-29,put,0.8125018749999999,4741.0,19.0,0.0,0.01,0.01,0.01,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.261618,0.0136986301369863,yahoo_finance,2025-08-18 16:39:41.672646
SPY20250829P00445000,SPY,445.0,2025-08-29,put,0.7812521875,1844.0,312.0,0.0,0.01,0.01,0.01,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.261618,0.0136986301369863,yahoo_finance,2025-08-18 16:39:41.672646
SPY20250829P00450000,SPY,450.0,2025-08-29,put,0.7656273437500001,12505.0,1328.0,0.0,0.01,0.01,0.01,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.261618,0.0136986301369863,yahoo_finance,2025-08-18 16:39:41.672646
SPY20250829P00455000,SPY,455.0,2025-08-29,put,0.7500025,1525.0,22.0,0.0,0.01,0.01,0.01,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.261618,0.0136986301369863,yahoo_finance,2025-08-18 16:39:41.672646
SPY20250829P00460000,SPY,460.0,2025-08-29,put,0.7187528125,76712.0,2851.0,0.0,0.01,0.01,0.01,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.261618,0.0136986301369863,yahoo_finance,2025-08-18 16:39:41.672646
SPY20250829P00465000,SPY,465.0,2025-08-29,put,0.70312796875,5676.0,3001.0,0.0,0.01,0.01,0.01,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.262618,0.0136986301369863,yahoo_finance,2025-08-18 16:39:41.672646
SPY20250905C00375000,SPY,375.0,2025-09-05,call,1.2836949877929684,3.0,2.0,269.58,272.39,261.82,270.985,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.412123,0.03287671232876712,yahoo_finance,2025-08-12 16:39:41.672646
SPY20250905C00400000,SPY,400.0,2025-09-05,call,1.158207333984375,2.0,1.0,244.63,247.44,244.03,246.035,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.412123,0.03287671232876712,yahoo_finance,2025-08-12 16:39:41.672646
SPY20250905C00450000,SPY,450.0,2025-09-05,call,0.9204109521484375,4.0,0.0,194.73,197.54,195.02,196.135,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.412123,0.03287671232876712,yahoo_finance,2025-08-12 16:39:41.672646
SPY20250905C00460000,SPY,460.0,2025-09-05,call,0.8747571118164061,2.0,0.0,184.75,187.56,179.14,186.155,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.412123,0.03287671232876712,yahoo_finance,2025-08-12 16:39:41.672646
SPY20250905C00470000,SPY,470.0,2025-09-05,call,0.8295915478515624,1.0,1.0,174.77,177.58,155.51,176.175,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.412123,0.03287671232876712,yahoo_finance,2025-08-12 16:39:41.672646
SPY20250905C00480000,SPY,480.0,2025-09-05,call,0.7841818457031251,3.0,0.0,164.79,167.59,165.76,166.19,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.412123,0.03287671232876712,yahoo_finance,2025-08-12 16:39:41.672646
SPY20250905C00485000,SPY,485.0,2025-09-05,call,0.762697685546875,2.0,0.0,159.8,162.61,160.55,161.205,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.412123,0.03287671232876712,yahoo_finance,2025-08-12 16:39:41.672646
SPY20250905C00490000,SPY,490.0,2025-09-05,call,0.7419459399414061,3.0,2.0,154.82,157.63,155.0,156.225,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.412123,0.03287671232876712,yahoo_finance,2025-08-12 16:39:41.672646
SPY20250905C00495000,SPY,495.0,2025-09-05,call,0.719729365234375,7.0,1.0,149.83,152.64,150.25,151.235,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.412123,0.03287671232876712,yahoo_finance,2025-08-12 16:39:41.672646
SPY20250905C00500000,SPY,500.0,2025-09-05,call,0.6977569287109376,59.0,2.0,144.84,147.65,147.15,146.245,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.412123,0.03287671232876712,yahoo_finance,2025-08-12 16:39:41.672646
SPY20250905C00510000,SPY,510.0,2025-09-05,call,0.6552768847656252,5.0,1.0,134.87,137.68,127.01,136.275,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.412123,0.03287671232876712,yahoo_finance,2025-08-12 16:39:41.672646
SPY20250905C00515000,SPY,515.0,2025-09-05,call,0.6333044482421876,1.0,0.0,129.88,132.69,117.58,131.285,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.412123,0.03287671232876712,yahoo_finance,2025-08-12 16:39:41.672646
SPY20250905C00520000,SPY,520.0,2025-09-05,call,0.611576149902344,6.0,6.0,124.89,127.7,110.82,126.295,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.412123,0.03287671232876712,yahoo_finance,2025-08-12 16:39:41.672646
SPY20250905C00530000,SPY,530.0,2025-09-05,call,0.5687298986816407,16.0,14.0,114.92,117.72,107.42,116.32,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.412123,0.03287671232876712,yahoo_finance,2025-08-12 16:39:41.672646
SPY20250905C00535000,SPY,535.0,2025-09-05,call,0.5485884985351563,16.0,2.0,109.94,112.75,110.27,111.345,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.412123,0.03287671232876712,yahoo_finance,2025-08-12 16:39:41.672646
